"match.id","team.name","formation","player.name","position.name","time.start","time.end","first.half","second.half","ot.first.half","ot.second.half","time.play"
"5","Mexico","4231","Marco Jhonfai Fabián De La Mora","Left Back",64.78,65.52,0,0,0,0,0.739999999999995
"5","Mexico","4141","Francisco Guillermo Ochoa Magaña","Goalkeeper",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Edson Omar Álvarez Velázquez","Right Back",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Carlos Joel Salcedo Hernández","Right Center Back",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Héctor Alfredo Moreno Herrera","Left Center Back",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Miguel Arturo Layún Prado","Left Back",65.52,88.02,0,0,0,0,22.5
"5","Mexico","4141","Héctor Miguel Herrera López","Center Defensive Midfield",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","José Andrés Guardado Hernández","Right Center Midfield",65.52,74.68,0,0,0,0,9.16000000000001
"5","Mexico","4141","Marco Jhonfai Fabián De La Mora","Left Center Midfield",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Carlos Alberto Vela Garrido","Right Wing",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Hirving Rodrigo Lozano Bahena","Left Wing",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Javier Hernández Balcázar","Center Forward",65.52,77.28,0,0,0,0,11.76
"5","Mexico","4141","Jesús Manuel Corona Ruíz","Right Center Midfield",74.68,77.28,0,0,0,0,2.59999999999999
"5","Mexico","433","Francisco Guillermo Ochoa Magaña","Goalkeeper",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Edson Omar Álvarez Velázquez","Right Back",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Carlos Joel Salcedo Hernández","Right Center Back",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Héctor Alfredo Moreno Herrera","Left Center Back",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Miguel Arturo Layún Prado","Left Back",77.28,88.02,0,0,0,0,10.74
"5","Mexico","433","Carlos Alberto Vela Garrido","Right Center Midfield",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Héctor Miguel Herrera López","Left Center Midfield",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Jesús Manuel Corona Ruíz","Right Wing",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Marco Jhonfai Fabián De La Mora","Center Attacking Midfield",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Hirving Rodrigo Lozano Bahena","Left Wing",77.28,89.82,0,0,0,0,12.54
"5","Mexico","433","Javier Hernández Balcázar","Center Forward",77.28,89.82,0,0,0,0,12.54
